Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,RxLev,BSIC,C/I,HRTOA,Raw Messages,cellIdentity,mnc,mcc,LAC,C1,C2,Neighbor List,3G Neighbor List,EUTRA Neighbor List
9/22/2025,16:30:20:678,38.904939,-77.051309,241,9195,512,0,0,0,0,-101.18,-101.18,9,44,3.9,140,,,,,,,,,,
9/22/2025,16:30:20:678,38.904939,-77.051309,242,9196,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:20:678,38.904939,-77.051309,243,9197,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:20:678,38.904939,-77.051309,244,9198,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:21:052,38.904939,-77.051309,245,9199,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:21:425,38.904939,-77.051309,246,9200,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:21:802,38.904939,-77.051309,247,9201,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:22:174,38.904941,-77.051309,248,9202,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:22:551,38.904944,-77.051309,249,9203,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:22:928,38.904944,-77.051309,250,9204,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:303,38.904944,-77.051309,251,9205,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:303,38.904944,-77.051309,252,9206,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:303,38.904944,-77.051309,253,9207,512,0,0,0,0,-100.34,-100.34,10,44,0.13,140,,,,,,,,,,
9/22/2025,16:30:23:303,38.904944,-77.051309,254,9208,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:303,38.904944,-77.051309,255,9209,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:688,38.904944,-77.051309,0,9210,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:688,38.904944,-77.051309,1,9211,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:689,38.904944,-77.051309,2,9212,512,0,0,0,0,-98.47,-98.47,12,44,3.31,140,,,,,,,,,,
9/22/2025,16:30:23:689,38.904944,-77.051309,3,9213,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:23:689,38.904944,-77.051309,4,9214,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:24:151,38.904944,-77.051309,5,9215,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:24:941,38.904944,-77.051309,6,9216,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:25:729,38.904948,-77.051309,7,9217,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:26:507,38.904948,-77.051309,8,9218,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:26:954,38.904948,-77.051312,9,9219,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:27:330,38.904948,-77.051315,10,9220,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:27:704,38.904948,-77.051318,11,9221,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:28:080,38.904948,-77.051318,12,9222,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:28:454,38.904948,-77.051318,13,9223,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:28:830,38.904948,-77.051318,14,9224,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:29:208,38.904948,-77.051318,15,9225,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:29:581,38.904948,-77.051318,16,9226,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:29:956,38.904948,-77.051318,17,9227,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:30:331,38.904948,-77.051318,18,9228,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:30:706,38.904948,-77.051318,19,9229,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:30:706,38.904949,-77.051318,20,9230,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:084,38.904949,-77.051318,21,9231,512,0,0,0,0,-72.74,-72.74,38,44,-2.82,140,,,,,,,,,,
9/22/2025,16:30:31:084,38.90495,-77.051318,22,9232,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:084,38.904951,-77.051318,23,9233,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:084,38.904951,-77.051318,24,9234,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:084,38.904952,-77.051318,25,9235,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:460,38.904953,-77.051318,26,9236,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:31:836,38.904953,-77.051321,27,9237,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:32:409,38.904953,-77.051324,28,9238,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:33:195,38.904953,-77.051327,29,9239,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:33:988,38.904953,-77.051327,30,9240,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:34:439,38.904953,-77.051327,31,9241,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:34:440,38.904954,-77.051327,32,9242,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:34:440,38.904955,-77.051327,33,9243,512,0,0,0,0,-103.9,-103.9,7,44,-0.33,140,,,,,,,,,,
9/22/2025,16:30:34:440,38.904956,-77.051327,34,9244,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:34:440,38.904957,-77.051327,35,9245,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:34:811,38.904957,-77.051327,36,9246,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:35:186,38.904957,-77.051327,37,9247,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:35:562,38.904957,-77.051327,38,9248,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:35:936,38.904957,-77.05133,39,9249,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:36:313,38.904957,-77.051333,40,9250,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:36:687,38.904957,-77.051336,41,9251,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:37:062,38.904957,-77.051336,42,9252,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:37:438,38.904957,-77.051336,43,9253,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:37:815,38.904957,-77.051336,44,9254,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:193,38.904957,-77.051336,45,9255,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:193,38.904957,-77.051336,46,9256,512,0,0,0,0,-67.96,-67.96,43,44,1.94,140,,,,,,,,,,
9/22/2025,16:30:38:193,38.904957,-77.051336,47,9257,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:193,38.904957,-77.051336,48,9258,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:197,38.904957,-77.051336,49,9259,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:198,38.904957,-77.051336,50,9260,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:571,38.904957,-77.051336,51,9261,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:38:953,38.904957,-77.051336,52,9262,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:39:315,38.904957,-77.051336,53,9263,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:39:883,38.904957,-77.051336,54,9264,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:40:742,38.904957,-77.051336,55,9265,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:41:512,38.904957,-77.051336,56,9266,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:42:297,38.904957,-77.051336,57,9267,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:43:073,38.904957,-77.051336,58,9268,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:43:984,38.904957,-77.051336,59,9269,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:44:748,38.904957,-77.051336,60,9270,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:45:511,38.904962,-77.051336,61,9271,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:46:267,38.904962,-77.051336,62,9272,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:47:042,38.904962,-77.051336,63,9273,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:47:897,38.904962,-77.051336,64,9274,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:48:730,38.904962,-77.051336,65,9275,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:49:511,38.904962,-77.051345,66,9276,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:50:297,38.904962,-77.051345,67,9277,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:51:063,38.904962,-77.051345,68,9278,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:51:861,38.904962,-77.051345,69,9279,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:52:651,38.904966,-77.051345,70,9280,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:53:417,38.904966,-77.051345,71,9281,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:54:179,38.904966,-77.051345,72,9282,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:54:943,38.904966,-77.051355,73,9283,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:55:715,38.904966,-77.051355,74,9284,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:56:481,38.904966,-77.051355,75,9285,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:57:254,38.904966,-77.051355,76,9286,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:58:036,38.904966,-77.051355,77,9287,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:58:837,38.904966,-77.051355,78,9288,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:30:59:630,38.904966,-77.051355,79,9289,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:00:423,38.904966,-77.051355,80,9290,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:01:184,38.904966,-77.051355,81,9291,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:01:960,38.904966,-77.051355,82,9292,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:02:735,38.904966,-77.051355,83,9293,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:03:511,38.904966,-77.051355,84,9294,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:04:287,38.904966,-77.051355,85,9295,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:05:216,38.904966,-77.051355,86,9296,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:05:723,38.904966,-77.051355,87,9297,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:06:099,38.904966,-77.051355,88,9298,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:06:473,38.904966,-77.051355,89,9299,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:06:849,38.904966,-77.051355,90,9300,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:07:224,38.904966,-77.051359,91,9301,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:07:599,38.904966,-77.051364,92,9302,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:07:974,38.904966,-77.051364,93,9303,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:08:352,38.904966,-77.051364,94,9304,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:08:728,38.904966,-77.051364,95,9305,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:104,38.904966,-77.051364,96,9306,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:475,38.904966,-77.051364,97,9307,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:855,38.904966,-77.051364,98,9308,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:855,38.904966,-77.051364,99,9309,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:855,38.904966,-77.051364,100,9310,512,0,0,0,0,-63.11,-63.11,47,44,-0.85,136,,,,,,,,,,
9/22/2025,16:31:09:855,38.904966,-77.051364,101,9311,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:09:855,38.904966,-77.051364,102,9312,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:10:227,38.904966,-77.051364,103,9313,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:10:615,38.904966,-77.051364,104,9314,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:11:140,38.904966,-77.051364,105,9315,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:11:937,38.904966,-77.051364,106,9316,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:12:715,38.904966,-77.051373,107,9317,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:13:495,38.904966,-77.051373,108,9318,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:14:262,38.904966,-77.051373,109,9319,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:15:026,38.904966,-77.051373,110,9320,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:15:795,38.904966,-77.051373,111,9321,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:16:657,38.904966,-77.051373,112,9322,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:17:432,38.904966,-77.051373,113,9323,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:18:224,38.904966,-77.051373,114,9324,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:18:992,38.904966,-77.051373,115,9325,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:19:766,38.904971,-77.051373,116,9326,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:20:547,38.90498,-77.051373,117,9327,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:21:364,38.904985,-77.051373,118,9328,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:22:129,38.904989,-77.051373,119,9329,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:22:577,38.904999,-77.051373,120,9330,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:22:961,38.904999,-77.051373,121,9331,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:338,38.904999,-77.051373,122,9332,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:706,38.904999,-77.051373,123,9333,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:707,38.904999,-77.051373,124,9334,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:707,38.904999,-77.051373,125,9335,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:707,38.904999,-77.051373,126,9336,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:23:707,38.904999,-77.051373,127,9337,512,0,0,0,0,-94.19,-94.19,16,44,-2.9,136,,,,,,,,,,
9/22/2025,16:31:24:077,38.904999,-77.051373,128,9338,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:077,38.904999,-77.051373,129,9339,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:077,38.904999,-77.051373,130,9340,512,0,0,0,0,-84.58,-84.58,26,44,3.37,144,,,,,,,,,,
9/22/2025,16:31:24:077,38.904999,-77.051373,131,9341,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:077,38.904999,-77.051373,132,9342,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:451,38.904999,-77.051373,133,9343,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:830,38.904999,-77.051373,134,9344,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:831,38.904999,-77.051373,135,9345,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:831,38.905,-77.051373,136,9346,512,0,0,0,0,-100.69,-100.69,10,44,3.8,136,,,,,,,,,,
9/22/2025,16:31:24:831,38.905001,-77.051373,137,9347,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:24:831,38.905002,-77.051373,138,9348,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:25:207,38.905002,-77.051373,139,9349,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:25:576,38.905003,-77.051373,140,9350,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:25:950,38.905003,-77.051373,141,9351,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:26:326,38.905003,-77.051373,142,9352,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:26:326,38.905003,-77.051373,143,9353,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:26:705,38.905003,-77.051373,144,9354,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:27:079,38.905003,-77.051373,145,9355,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:27:470,38.905003,-77.051373,146,9356,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:28:033,38.905003,-77.051373,147,9357,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:28:824,38.905008,-77.051373,148,9358,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:29:655,38.905008,-77.051373,149,9359,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:30:483,38.90501,-77.051373,150,9360,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:31:272,38.905012,-77.051373,151,9361,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:32:039,38.905012,-77.051373,152,9362,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:32:823,38.905017,-77.051373,153,9363,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:33:605,38.905017,-77.051373,154,9364,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:34:374,38.905017,-77.051373,155,9365,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:151,38.905017,-77.051373,156,9366,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:603,38.905017,-77.051373,157,9367,512,0,0,0,0,-89.33,-89.33,21,44,-2.8,144,,,,,,,,,,
9/22/2025,16:31:35:603,38.905018,-77.051373,158,9368,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:603,38.905018,-77.051373,159,9369,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:603,38.905019,-77.051373,160,9370,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:603,38.905019,-77.051373,161,9371,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:35:985,38.90502,-77.051373,162,9372,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:36:354,38.905021,-77.051373,163,9373,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:36:736,38.905021,-77.051373,164,9374,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:36:736,38.905022,-77.051373,165,9375,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:36:736,38.905022,-77.051373,166,9376,512,0,0,0,0,-84.51,-84.51,26,44,-0.22,144,,,,,,,,,,
9/22/2025,16:31:36:736,38.905023,-77.051373,167,9377,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:36:736,38.905023,-77.051373,168,9378,512,0,0,0,0,-95.84,-95.84,15,44,-1.88,144,,,,,,,,,,
9/22/2025,16:31:37:108,38.905024,-77.051373,169,9379,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:37:108,38.905024,-77.051373,170,9380,512,0,0,0,0,-79.84,-79.84,31,44,0.46,144,,,,,,,,,,
9/22/2025,16:31:37:108,38.905025,-77.051373,171,9381,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:37:108,38.905025,-77.051373,172,9382,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:37:108,38.905026,-77.051373,173,9383,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:37:478,38.905026,-77.051373,174,9384,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:37:853,38.905028,-77.051373,175,9385,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:38:230,38.905029,-77.051373,176,9386,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:38:608,38.905031,-77.051373,177,9387,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:38:983,38.905032,-77.051373,178,9388,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:39:353,38.905034,-77.051373,179,9389,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:39:730,38.905035,-77.051373,180,9390,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:40:113,38.905035,-77.051373,181,9391,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:40:482,38.905035,-77.051373,182,9392,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:40:863,38.905037,-77.051373,183,9393,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:41:379,38.905038,-77.051373,184,9394,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:42:157,38.90504,-77.051373,185,9395,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:42:979,38.90504,-77.051373,186,9396,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:43:752,38.905044,-77.051373,187,9397,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:44:528,38.905054,-77.051373,188,9398,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:45:279,38.905065,-77.051377,189,9399,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:46:059,38.905076,-77.051382,190,9400,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:46:829,38.905104,-77.051382,191,9401,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:47:601,38.905141,-77.0514,192,9402,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:48:357,38.905157,-77.051419,193,9403,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:49:144,38.905173,-77.051437,194,9404,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:49:906,38.905196,-77.051483,195,9405,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:50:712,38.905205,-77.051547,196,9406,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:51:544,38.905214,-77.05162,197,9407,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:52:318,38.905214,-77.051657,198,9408,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:53:088,38.905214,-77.051694,199,9409,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:53:852,38.905214,-77.051767,200,9410,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:54:616,38.905214,-77.05185,201,9411,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:55:395,38.905214,-77.051895,202,9412,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:56:187,38.905214,-77.051941,203,9413,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:56:967,38.905209,-77.052033,204,9414,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:57:744,38.905209,-77.052115,205,9415,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:58:543,38.905205,-77.052198,206,9416,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:31:59:331,38.905205,-77.052239,207,9417,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:00:127,38.905205,-77.05228,208,9418,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:00:901,38.905205,-77.052326,209,9419,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:01:702,38.905205,-77.052354,210,9420,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:02:464,38.905205,-77.052354,211,9421,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:03:237,38.905205,-77.052354,212,9422,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:04:028,38.905205,-77.052354,213,9423,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:04:824,38.905205,-77.052354,214,9424,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:05:633,38.905209,-77.052381,215,9425,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:06:410,38.905209,-77.052404,216,9426,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:07:188,38.905209,-77.052427,217,9427,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:07:958,38.905214,-77.0525,218,9428,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:08:741,38.905214,-77.052574,219,9429,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:09:541,38.905219,-77.052647,220,9430,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:10:398,38.905221,-77.052684,221,9431,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:11:236,38.905223,-77.05272,222,9432,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:12:015,38.905223,-77.052794,223,9433,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:12:815,38.905223,-77.052867,224,9434,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:13:590,38.905219,-77.052922,225,9435,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:14:377,38.905214,-77.052945,226,9436,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:15:160,38.905209,-77.052968,227,9437,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:15:942,38.905205,-77.053005,228,9438,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:16:745,38.9052,-77.053032,229,9439,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:17:565,38.905196,-77.053051,230,9440,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:18:368,38.905196,-77.05306,231,9441,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:19:143,38.905196,-77.053069,232,9442,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:19:929,38.905196,-77.053069,233,9443,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:20:721,38.9052,-77.053069,234,9444,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:21:529,38.9052,-77.053069,235,9445,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:22:341,38.9052,-77.053069,236,9446,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:23:135,38.9052,-77.053069,237,9447,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:23:921,38.9052,-77.053069,238,9448,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:24:698,38.9052,-77.053069,239,9449,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:25:480,38.9052,-77.053078,240,9450,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:26:247,38.9052,-77.053083,241,9451,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:27:026,38.9052,-77.053087,242,9452,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:27:809,38.9052,-77.053106,243,9453,,,,,,,,,,,,,,,,,,,,,
9/22/2025,16:32:28:585,38.905196,-77.053133,244,9454,,,,,,,,,,,,,,,,,,,,,
